Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizenLabel,ServiceCount,AvgMonthlySpend,ChargeToTenureRatio,CLV,TenureGroup_num,ChargesBand_num,ContractRisk,IsNewCustomer,IsLongTermCustomer,HasNoAddOns,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes
0,0,-0.30468611002455576,1,0,1,1,-1.5075265255223318,-0.7823752173220799,0,0,-1.4654158886694828,-1.1299367521012778,-0.7823752173220799,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,-0.9152721326034655,1,0,2,0,-1.3017886322354726,-0.8985225486570082,0,0,-1.31618782537138,0.3819486301655643,-0.8985225486570082,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1.6084834273893616,1,0,2,0,-1.2968111025591778,-0.1874218113642814,0,0,-1.2883936849788284,-0.15269477573968074,-0.1874218113642814,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,-1.2002122764736234,1,1,0,1,-0.4871329418818615,-0.9420942524785358,0,1,-0.4687974260222853,-0.23886440892587293,-0.9420942524785358,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,-1.2409180113122174,1,1,0,1,-0.34942128750436724,-0.9588559753988013,0,1,-0.2610031383255923,-0.9497638827119653,-0.9588559753988013,0,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0
1,1,0.22448844287716607,1,1,2,0,0.5332606417586087,0.34469707307042785,0,5,0.5374166327128168,-0.08219234858734006,0.34469707307042785,2,2,0,0,0,0,1,0,0,0,1,0,1,1,1,1
1,0,1.2014260790034217,1,2,2,1,1.4159425710215843,2.024291915850324,0,4,1.540652747834431,-0.7245477959753254,2.024291915850324,3,3,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,1,-0.8745663977648716,1,2,0,1,0.34079616094186965,-0.6687289807684478,1,0,0.1833722253315082,1.2730209733409668,-0.6687289807684478,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,-1.2002122764736234,1,2,0,0,0.5033954637008385,-0.9134632990610667,0,2,0.25087228057056116,2.007421256177841,-0.9134632990610667,0,2,2,1,0,0,1,0,0,0,0,0,1,1,0,0
1,1,0.6722515261016999,0,1,1,1,-0.4356984685601469,0.10614967344733085,0,3,-0.4327312200367129,-0.06260834104502344,0.10614967344733085,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
0,0,-0.6303319887333076,1,0,2,0,-1.5091857020810966,-0.8469868325055638,0,0,-1.4303423305550726,-2.077802717149401,-0.8469868325055638,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,-0.9966836022806536,1,0,0,1,-1.4677062881119718,-0.9485444442829313,0,0,-1.5795703938531755,3.946238002867183,-0.9485444442829313,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-1.2409180113122174,1,1,0,1,-0.4887921184406264,-0.9609840999056937,0,1,-0.3414076158897586,-1.6234537421676558,-0.9609840999056937,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,-1.2002122764736234,1,2,0,1,0.7771595958970623,-0.893937208224632,0,3,0.7415712115485802,0.18415015398816673,-0.893937208224632,0,2,2,1,0,0,0,0,1,0,0,0,1,1,1,0
0,0,-0.9559778674420595,1,2,0,1,0.6477438243133932,-0.6743454743124111,1,1,0.6545490815099971,-0.10177635612965667,-0.6743454743124111,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1.5270719577121736,1,0,2,0,-1.3499047524396575,-0.252384457394263,0,0,-1.3337246044285849,-0.3407012481459189,-0.252384457394263,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,-0.019745966154397852,1,2,1,0,0.9911933719777464,0.36516655930682534,0,4,1.0893288490791928,-0.6520869680687532,0.36516655930682534,2,2,1,0,0,0,0,0,1,0,1,1,1,0,0,1
1,1,-0.4268033145403377,1,2,0,0,0.3341594547068096,-0.3182904988242072,0,1,0.21844578344591828,0.9087584330538792,-0.3182904988242072,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,-0.7524491932490895,1,0,1,1,-1.5075265255223318,-0.8895712620713166,0,0,-1.5057835687634262,0.03139489515809672,-0.8895712620713166,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,-1.2409180113122174,1,2,0,0,0.8319124223363072,-0.9255299844094254,0,3,0.9953581839424716,-1.0731431302285592,-0.9255299844094254,0,2,2,1,0,0,1,0,0,0,0,0,1,1,0,1
1,0,1.4456604880349857,1,0,2,0,-1.3167212212643575,-0.2506073637338684,0,0,-1.3079157597783586,-0.16248677951083795,-0.2506073637338684,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,-0.7524491932490895,1,0,1,0,-1.477661347464562,-0.8879477444062648,0,0,-1.4971806205466842,0.6678751402833855,-0.8879477444062648,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,-1.2409180113122174,1,2,0,1,0.8700734831879022,-0.9349858778369573,0,3,0.6389975981951173,1.5648226857214866,-0.9349858778369573,0,2,2,1,0,0,0,1,0,0,1,1,0,0,1,0
0,0,-1.2409180113122174,1,2,0,1,0.4917812277894838,-0.9367410320694458,0,1,0.5728210734509475,-0.6344613612806681,-0.9367410320694458,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.631545791263106,1,2,1,1,1.065856317122171,1.0502910139587218,0,4,1.086350905465705,-0.184029187807386,1.0502910139587218,2,3,1,0,0,0,0,1,0,0,0,1,1,0,1,1
1,0,-1.0780950719578415,1,1,0,1,-0.5236348261746914,-0.8900978083410632,0,1,-0.6554152258008442,1.7058275400261638,-0.8900978083410632,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.428017117070136,1,2,0,1,1.2632983276152052,0.9280225822379898,1,4,1.2481525084652,0.02551969289540239,0.9280225822379898,2,3,2,0,0,0,0,1,0,1,0,1,1,0,1,1
0,0,0.14307697319997809,1,1,1,1,0.3524103968532244,0.16709740417049498,0,5,0.31473262694868526,0.25073577963204013,0.16709740417049498,2,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1
0,0,1.3642490183577978,1,2,0,0,1.1471559685016557,1.9355688693980286,0,4,1.2153951287168363,-0.4562468926455871,1.9355688693980286,3,3,2,0,1,0,0,1,0,0,0,1,1,0,1,1
1,1,1.0386031396490458,1,2,0,1,0.9264854861859115,1.3188734903852788,0,3,0.8778948525215702,0.25661098189473447,1.3188734903852788,3,2,2,0,1,0,0,1,0,0,0,1,0,0,1,1
0,0,-0.38609757970174374,1,2,0,1,0.8335715988950722,-0.056838336467134924,0,2,0.972858165529454,-0.9301798751696486,-0.056838336467134924,1,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,-1.2816237461508113,1,2,0,1,1.2118638542934905,-0.9644066506590463,0,3,1.2081157109949776,-0.039107531994243945,-0.9644066506590463,0,3,2,1,0,0,0,1,0,1,0,0,1,0,1,1
0,0,-0.7117434584104956,1,0,1,0,-1.4876164068171518,-0.8762101504764978,0,0,-1.4816291372318044,-0.09785955462119378,-0.8762101504764978,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1.5677776925507676,1,2,2,0,1.1703844403243657,2.154304965621911,0,5,1.2110936546084654,-0.2976164315528228,2.154304965621911,3,3,0,0,1,0,1,0,0,0,1,1,1,1,1,0
0,0,-0.8338606629262776,1,2,0,1,0.8037064208373025,-0.5448809102384761,0,2,0.7673800561988064,0.1880669554966296,-0.5448809102384761,0,2,2,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0,-1.2816237461508113,1,1,0,0,-0.6596873039934208,-0.9891543253371344,0,0,-0.6580622867906112,-0.039107531994243945,-0.9891543253371344,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-0.9559778674420595,1,1,0,0,-0.5219756496159262,-0.8123883546976337,1,1,-0.5018856883943702,-0.2643236187308839,-0.8123883546976337,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,-0.10115743583158582,1,0,2,0,-1.449455345965557,-0.6965481753533909,0,0,-1.363504040563461,-2.0856363201663286,-0.6965481753533909,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.1023712383613841,1,2,0,1,1.2102046777347255,0.5252146858818729,1,3,1.156498021694525,0.25661098189473447,0.5252146858818729,2,3,2,0,0,0,0,1,0,1,0,0,1,0,1,1
1,0,0.6722515261016999,1,1,0,1,-0.42408423264879186,0.12479818716752145,0,0,-0.40394443177299905,-0.25453161495972665,0.12479818716752145,3,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0
1,1,1.1607203441648277,0,1,2,1,-0.1154773927185032,0.6370399499192981,0,5,-0.11409125339353514,-0.052816337273866226,0.6370399499192981,3,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1,0,1.5270719577121736,0,1,2,0,-0.01260844607507388,0.9677768256038548,0,6,-0.01912794038565155,0.019644490632703713,0.9677768256038548,3,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
0,0,-0.9152721326034655,1,2,0,1,1.1836578527944854,-0.5437181205594525,0,3,1.3593290700354055,-1.0398503174066225,-0.5437181205594525,0,3,2,1,0,0,0,1,0,1,0,0,1,0,1,1
1,1,1.6084834273893616,1,0,2,0,-1.2885152197653527,-0.19652667394531564,0,0,-1.297989281066733,0.2585693826489703,-0.19652667394531564,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,1,1.2014260790034217,1,1,1,0,-0.3378070515930122,0.4940826376831075,0,2,-0.320562010595345,-0.21536359987509346,0.4940826376831075,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,-0.9966836022806536,1,1,0,1,-0.6464138915233006,-0.8282505610737487,0,0,-0.445635642361826,-2.3304364144452854,-0.8282505610737487,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,-1.2409180113122174,1,2,0,1,0.4984179340245439,-0.9323750859161307,0,1,0.7372697374402094,-1.6724137610234484,-0.9323750859161307,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.6722515261016999,1,2,0,1,1.2865267994379153,1.2009490653899557,0,4,1.2521230999498505,0.1371485358866034,1.2009490653899557,3,3,2,0,1,0,0,0,0,1,0,1,1,0,1,1
0,0,-1.2816237461508113,1,0,0,0,-1.5091857020810966,-1.000387312425061,0,0,-1.5051218035159846,-0.039107531994243945,-1.000387312425061,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,-0.30468611002455576,1,2,0,1,1.0210585500355165,0.01711947500435027,0,3,0.9460566730080652,0.41524144298750315,0.01711947500435027,2,3,2,0,0,0,1,0,0,0,0,0,0,1,1,1
0,0,1.6084834273893616,1,1,2,1,0.3374778078243394,1.3326075722545014,0,5,0.30381350036589727,0.21940136756433706,1.3326075722545014,3,2,0,0,1,0,0,0,0,0,1,1,1,1,1,0
0,0,0.26519417771576004,0,1,0,1,-0.47385952941174164,-0.17285403123462662,0,3,-0.5319960071529676,0.6776671440545428,-0.17285403123462662,2,1,2,0,0,0,1,0,0,0,0,0,1,0,1,1
1,1,-1.2002122764736234,1,1,0,1,0.14003579733130567,-0.9058064387218355,0,3,0.4431150849523745,-2.3343532159537483,-0.9058064387218355,0,2,2,1,0,0,0,0,0,1,0,1,1,0,1,0
1,1,1.4863662228735797,1,2,0,1,1.2948226822317401,2.258692763599166,0,4,1.422527651166088,-0.7617574103057271,2.258692763599166,3,3,2,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,-0.6710377235719016,1,0,0,0,-1.4992306427285067,-0.8795230040903198,0,0,-1.5388718311355112,1.3631074080356262,-0.8795230040903198,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,-0.8338606629262776,0,1,1,1,-1.0396387359506039,-0.8178512722462542,0,2,-0.9479154651700749,-1.4902824908799046,-0.8178512722462542,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1.5677776925507676,1,1,1,1,0.06371367562811567,1.0747534760740305,0,3,0.06425448079200227,-0.04694113501116972,1.0747534760740305,3,2,1,0,1,0,1,0,0,1,1,1,0,1,0,0
1,1,-0.8338606629262776,1,0,0,0,-1.5108448786398618,-0.9219977365165423,0,0,-1.602401294889914,3.388093787911161,-0.9219977365165423,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.5677776925507676,1,2,2,1,1.3893957460813444,2.3360511863960984,1,4,1.4039982242377205,-0.14290277196852133,2.3360511863960984,3,3,0,0,1,0,0,1,0,1,0,1,0,1,1,1
1,1,0.5501343215859179,1,1,1,0,-0.26646245956611764,0.11442083776793299,0,3,-0.3073267056465111,0.4015326377078787,0.11442083776793299,2,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0
1,1,1.6084834273893616,1,1,2,0,0.919848779950852,1.9454416119557765,0,6,0.9453949077606236,-0.21928040138355634,1.9454416119557765,3,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1
0,0,-0.4268033145403377,1,2,1,1,0.3673429858821094,-0.22629847761390234,0,0,0.533776923851887,-1.2631080033890312,-0.22629847761390234,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,-1.2816237461508113,1,1,0,0,-0.3062826969764773,-0.9844812271931339,0,2,-0.30567229252790673,-0.039107531994243945,-0.9844812271931339,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0
1,1,1.6084834273893616,1,2,2,1,1.7079576453642233,2.7397585992963656,0,6,1.7775647064185587,-0.4112036752982596,2.7397585992963656,3,3,0,0,1,0,1,0,0,1,1,1,1,1,1,1
0,0,0.346605647392948,1,0,0,1,-1.3167212212643575,-0.5716908911397383,0,0,-1.3446437310113728,0.7266271629103331,-0.5716908911397383,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.8350744654560759,1,2,1,1,0.9928525485365113,1.1851087984417468,0,3,0.972858165529454,0.06664610873426706,1.1851087984417468,3,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1
1,1,1.2014260790034217,1,2,2,1,1.2019087949409006,1.903910274929517,0,3,1.3940717455260945,-1.1221031490843518,1.903910274929517,3,3,0,0,1,0,0,0,0,1,1,0,0,0,1,1
0,0,-1.2409180113122174,1,2,0,1,1.0310136093881064,-0.9322215099207878,0,2,0.7432256246671849,1.8879588101697098,-0.9322215099207878,0,3,2,1,0,0,0,1,0,1,0,0,0,0,1,1
1,1,1.4863662228735797,1,2,2,1,0.9414180752147966,1.798469384412769,0,3,0.9195860631103974,0.08035491401388717,1.798469384412769,3,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1
0,0,-1.1595065416350294,1,1,0,1,-0.6513914211995958,-0.9225023433583828,0,0,-0.5194224674515753,-1.6058281353795707,-0.9225023433583828,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-0.9559778674420595,1,1,0,1,-0.180185278510338,-0.7763418746479006,0,2,-0.20012073556095594,0.16456614644584794,-0.7763418746479006,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1.2421318138420157,1,1,1,0,0.21801709559326013,0.9991063286537752,0,4,0.2548428720552115,-0.3465764504086154,0.9991063286537752,3,2,1,0,1,0,0,1,0,1,1,1,1,1,0,0
0,0,-1.1188008067964355,1,1,0,0,-0.5900018885252911,-0.9110060831355828,0,0,-0.6719593569868866,1.0673888941466434,-0.9110060831355828,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0.346605647392948,1,0,2,0,-1.469365464670737,-0.6424674855648381,0,0,-1.4746806021336663,0.22919337133549428,-0.6424674855648381,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-1.1188008067964355,1,2,0,1,0.9613281939199768,-0.7952975403587768,0,2,1.0731156005168714,-0.736298200500714,-0.7952975403587768,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,1
1,0,-1.2409180113122174,1,2,0,1,1.0144218438004564,-0.9292158082976513,1,3,0.8563874819797148,0.9694688564350626,-0.9292158082976513,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.020959768684196134,1,1,2,1,-0.12875080518862334,-0.12327092416682571,0,3,-0.12501037997632333,-0.07435874557041429,-0.12327092416682571,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,-1.2816237461508113,1,0,0,0,-1.5174815848749215,-1.0004970095645918,0,0,-1.5133938691090056,-0.039107531994243945,-1.0004970095645918,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0.7536629957788878,1,0,2,0,-1.3084253384705327,-0.4467239097865552,0,0,-1.317511355866263,0.25661098189473447,-0.4467239097865552,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,-0.9966836022806536,1,2,0,0,1.2085455011759603,-0.6664472802662127,1,3,1.0794023703675675,0.7207519606476388,-0.6664472802662127,0,3,2,1,0,0,0,1,0,1,0,0,1,0,1,1
0,0,-1.0373893371192475,1,2,0,0,0.2926800407376848,-0.7697161674202564,1,0,0.42822536688493623,-1.0770599317370244,-0.7697161674202564,0,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,-1.1188008067964355,1,2,0,0,1.2998002119080347,-0.7711422302341533,0,4,1.437417369233526,-0.812675829915749,-0.7711422302341533,0,3,2,1,0,0,0,0,1,1,0,1,1,0,1,1
0,0,-1.2816237461508113,1,2,0,0,0.505054640259604,-0.9737528469470477,0,1,0.5033357224695693,-0.039107531994243945,-0.9737528469470477,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.5489205190561197,0,1,1,1,-0.6663240102284806,-0.6168422337705057,0,2,-0.5925475272938829,-0.9478054819577338,-0.6168422337705057,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0.14307697319997809,1,2,0,1,1.135541732590301,0.5775621608658431,0,3,1.1743656833754512,-0.28782442778166556,0.5775621608658431,2,3,2,0,0,0,0,1,0,1,0,1,0,0,1,1
0,0,1.4456604880349857,1,1,1,1,-0.3477621109456021,0.6036042617903916,0,2,-0.36059880806556777,0.10973092532736317,0.6036042617903916,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,0.26519417771576004,1,2,0,1,1.1554518512954808,0.7620288707003873,1,3,1.2756157662340306,-0.7460902042718734,0.7620288707003873,2,3,2,0,0,0,0,1,0,1,0,0,1,0,1,1
0,0,-0.7117434584104956,1,2,0,1,0.5067138168183688,-0.4748063775063716,1,1,0.5364239848416542,-0.26824042023934896,-0.4748063775063716,1,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1.6084834273893616,1,0,2,0,-1.457751228759382,-0.3534813411856022,0,0,-1.4621070624322743,0.1959005585135554,-0.3534813411856022,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,-1.0373893371192475,0,1,0,0,-1.0197286172454239,-0.8963286058663975,0,2,-0.9356728080924035,-1.3531944380836884,-0.8963286058663975,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0
1,0,1.5677776925507676,1,0,2,0,-1.3432680462045974,-0.24953233176646913,0,0,-1.3419966700216062,0.01768608987847227,-0.24953233176646913,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,-0.7524491932490895,1,1,0,1,0.01725673198269617,-0.5975135977852258,0,3,0.06723242440549003,-0.4836645032048317,-0.5975135977852258,1,2,2,0,0,0,0,1,0,0,1,1,0,0,1,0
1,0,-0.4268033145403377,1,0,0,1,-1.4760021709057967,-0.8020110052980454,0,0,-1.4396070440192565,-0.9340966766781116,-0.8020110052980454,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.6084834273893616,1,2,2,1,1.7394819999807578,2.6928082235772974,1,6,1.7282631954841523,-0.009731520680767942,2.6928082235772974,3,3,0,0,1,0,1,0,0,1,1,1,1,1,1,1
1,0,0.7943687306174818,1,2,2,1,0.8850060722167867,1.021703939397065,0,3,0.7961668444625205,0.5327454882413984,1.021703939397065,3,2,0,0,1,0,1,0,0,1,1,0,1,1,0,0
0,0,0.1023712383613841,1,1,0,1,-0.09390809745455836,-0.08917705320073616,0,2,-0.16703247318887104,0.6835423463172371,-0.08917705320073616,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1
1,1,0.7129572609402939,1,0,2,0,-1.4859572302583868,-0.600453481124644,0,0,-1.5325850612848149,1.570697887984181,-0.600453481124644,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,0.9978974048104517,1,2,0,1,1.152133498177951,1.4031208935447281,0,3,1.0423435165108321,0.6130399191649007,1.4031208935447281,3,3,2,0,1,0,0,1,0,1,1,0,0,0,1,1
1,1,1.4049547531963917,1,2,1,1,1.5735643441042586,2.2330455723769282,0,5,1.5002850677404873,0.3290718098013066,2.2330455723769282,3,3,1,0,1,0,1,0,0,1,0,1,1,1,1,1
0,0,-0.8745663977648716,1,2,0,1,0.48348534499565887,-0.6597996336106623,0,2,0.2445855107198651,1.90166761544933,-0.6597996336106623,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0.1023712383613841,1,1,1,1,0.13505826765501053,0.06246827248627255,0,3,0.15954867642360712,-0.2525732142054952,0.06246827248627255,2,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0
1,0,-1.2816237461508113,1,2,0,1,0.2860433345026247,-0.9766488514306537,1,0,0.28495319081380865,-0.039107531994243945,-0.9766488514306537,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-0.1418631706701798,1,2,0,1,0.3076126297665698,-0.13430645640359737,0,0,0.12546776618035962,1.5197794683741548,-0.13430645640359737,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0,-0.019745966154397852,1,0,1,0,-1.472683817788267,-0.7217126991616952,0,0,-1.4720335411438996,0.056854104963105494,-0.7217126991616952,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,-0.5082147842175256,1,1,0,1,-0.4356984685601469,-0.559668084647192,0,1,-0.4549003558260098,0.19394215775932394,-0.559668084647192,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,-0.4268033145403377,1,0,0,0,-1.5224591145512167,-0.8096898050651826,0,0,-1.4657467712932035,-1.547076112752621,-0.8096898050651826,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,-0.2639803751859618,1,2,0,1,0.33250027814804467,-0.2037666851543308,0,0,0.18668105156871653,1.1731425348751545,-0.2037666851543308,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,-0.4268033145403377,0,1,2,0,-0.2714399892424126,-0.4363684998148729,0,4,-0.1862236653646802,-0.8851366578223211,-0.4363684998148729,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,0,1.5270719577121736,1,0,2,0,-1.3200395743818876,-0.1572989768491971,0,0,-1.2311509910751215,-1.8604202334296867,-0.1572989768491971,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1.4456604880349857,1,1,2,0,0.6759498258123978,1.4307426332785163,0,5,0.5566078248886259,0.8088799945880625,1.4307426332785163,3,2,0,0,1,0,0,0,0,1,0,1,1,1,1,1
0,0,-0.6303319887333076,1,2,0,1,0.8634367769528422,-0.30150683647603566,0,3,0.9894022967154965,-0.842051841229225,-0.30150683647603566,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0,-1.2409180113122174,0,1,0,1,-1.1292342701239135,-0.9830112855234245,0,1,-1.1719230014290898,0.8754656202319403,-0.9830112855234245,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.9164859351332638,1,0,1,0,-1.5008898192872717,-0.5086808541934003,0,0,-1.4627688276797157,-1.012432706847378,-0.5086808541934003,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,0.22448844287716607,1,2,1,1,1.3246878602895098,0.6967590726797203,0,4,1.2362407340112496,0.44853425580943773,0.6967590726797203,2,3,1,0,0,0,0,1,0,1,1,1,0,0,1,1
1,1,-1.0373893371192475,0,1,0,0,-1.0047960282165391,-0.9007164914476189,0,2,-0.9829890232844849,-0.3622436564424669,-0.9007164914476189,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0
1,1,-1.1188008067964355,1,2,0,1,0.6908824148412829,-0.8022742784329185,0,2,0.9678949261736411,-1.793834607785811,-0.8022742784329185,0,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0
0,0,0.346605647392948,1,2,2,1,1.1239274966789456,0.7283079700087015,0,4,1.0463141079954825,0.41524144298750315,0.7283079700087015,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1
0,0,-0.8745663977648716,1,1,0,1,-0.0009942101637186523,-0.694705263409278,0,2,0.005357373769691111,-0.09981795537542522,-0.694705263409278,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1
1,0,1.5677776925507676,1,1,2,1,0.6095827634617982,1.5775174059703692,0,5,0.5982990354774527,0.027478093649633835,1.5775174059703692,3,2,0,0,1,0,1,0,0,1,0,1,1,1,1,1
0,0,-0.06045170099299184,1,2,0,1,0.2860433345026247,-0.08981329661001317,1,1,0.08708538182874079,1.694077135500775,-0.08981329661001317,2,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1.4456604880349857,1,1,2,1,0.858459247276547,1.756696713679542,0,6,0.9182625326155137,-0.43862128585750193,1.756696713679542,3,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1
1,0,1.6084834273893616,1,2,2,1,1.104017377973766,2.0695748950485275,0,4,1.075431778882917,0.11364772683582605,2.0695748950485275,3,3,0,0,1,0,0,0,0,1,1,0,1,1,1,0
1,1,-0.3453918448631497,1,1,2,0,-0.019245152310133944,-0.3250039637634758,0,3,6.325179015763917e-05,-0.21732200062932489,-0.3250039637634758,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
0,0,-0.8745663977648716,1,2,0,1,1.1886353824707805,-0.5132003763420582,0,3,1.2494760389600839,-0.4112036752982596,-0.5132003763420582,0,3,2,1,0,0,0,1,0,1,0,0,1,0,1,1
1,0,-1.2409180113122174,1,1,0,1,-0.09224892089579345,-0.9592947639569235,0,2,-0.2775472695116347,1.8997092146950985,-0.9592947639569235,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1.6084834273893616,1,2,2,1,1.4424893959618246,2.399258678193591,0,5,1.4208732380474833,0.05489570420887405,2.399258678193591,3,3,0,0,1,0,1,0,0,1,1,1,1,0,1,1
0,0,-0.8338606629262776,1,0,0,0,-1.5008898192872717,-0.9122346910983249,0,0,-1.541188009501557,1.3905250185948665,-0.9122346910983249,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,1,-0.019745966154397852,1,1,1,0,0.6228561759319183,0.14654016022247315,0,5,0.574144603945831,0.2957789969793677,0.14654016022247315,2,2,1,0,0,0,1,0,0,1,0,1,1,1,1,1
0,0,-1.2816237461508113,1,2,0,1,0.2677923923562099,-0.9768901851376209,1,1,0.26675464650916203,-0.039107531994243945,-0.9768901851376209,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,-0.8338606629262776,1,0,0,1,-1.452773699083087,-0.8746305116672581,0,0,-1.3049378161648708,-3.3801392187134542,-0.8746305116672581,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0.428017117070136,1,2,0,1,1.2102046777347255,0.9779128412964762,0,3,1.3355055211275044,-0.7637158110599586,0.9779128412964762,2,3,2,0,0,0,0,1,0,1,0,1,0,0,1,1
